datetime,hour,day_of_week,month,is_weekend,is_holiday_mlk,temperature_2m,relative_humidity_2m,weathercode,windspeed_10m,total_traffic,total_car,total_motorcycle,predicted_jam_label,predicted_peak_category,is_jam,peak_category_daily
2024-01-10 06:00:00,6,Wednesday,January,False,False,23.8,97,53,5.2,389,290,93,No Jam,Off-Peak,False,Off-Peak
2024-01-10 07:00:00,7,Wednesday,January,False,False,23.9,96,51,5.8,867,679,182,No Jam,Peak,False,Peak
2024-01-10 08:00:00,8,Wednesday,January,False,False,24.0,97,51,7.6,787,596,185,No Jam,Peak,False,Peak
2024-01-10 09:00:00,9,Wednesday,January,False,False,26.1,90,3,7.9,892,698,187,No Jam,Peak,False,Peak
2024-01-10 10:00:00,10,Wednesday,January,False,False,27.2,85,51,8.1,798,628,164,No Jam,Shoulder,False,Peak
2024-01-10 11:00:00,11,Wednesday,January,False,False,28.2,81,51,10.3,856,648,202,No Jam,Peak,False,Peak
2024-01-10 12:00:00,12,Wednesday,January,False,False,29.1,78,3,14.6,479,377,96,No Jam,Shoulder,False,Shoulder
2024-01-10 13:00:00,13,Wednesday,January,False,False,28.1,78,51,19.5,703,556,140,No Jam,Shoulder,False,Shoulder
2024-01-10 14:00:00,14,Wednesday,January,False,False,28.8,77,3,13.0,389,253,129,No Jam,Off-Peak,False,Off-Peak
2024-01-10 15:00:00,15,Wednesday,January,False,False,29.1,73,3,13.5,593,428,157,No Jam,Shoulder,False,Shoulder
2024-01-10 16:00:00,16,Wednesday,January,False,False,28.8,73,3,15.8,492,383,102,No Jam,Shoulder,False,Shoulder
2024-01-10 17:00:00,17,Wednesday,January,False,False,28.0,78,3,12.0,827,636,182,No Jam,Peak,False,Peak
2024-01-10 18:00:00,18,Wednesday,January,False,False,28.0,79,3,9.0,213,160,46,No Jam,Off-Peak,False,Off-Peak
2024-01-10 19:00:00,19,Wednesday,January,False,False,27.2,82,3,8.2,554,392,155,No Jam,Shoulder,False,Shoulder
2024-01-10 20:00:00,20,Wednesday,January,False,False,26.4,86,3,8.6,752,563,181,No Jam,Shoulder,False,Shoulder
2024-01-10 21:00:00,21,Wednesday,January,False,False,25.4,95,53,4.5,670,496,164,No Jam,Shoulder,False,Shoulder
2024-01-10 22:00:00,22,Wednesday,January,False,False,24.9,97,3,3.6,477,367,100,No Jam,Off-Peak,False,Off-Peak
2024-01-10 23:00:00,23,Wednesday,January,False,False,24.4,97,53,6.2,606,447,148,No Jam,Shoulder,False,Shoulder
2024-01-11 00:00:00,0,Thursday,January,False,False,24.0,96,61,7.0,164,125,38,No Jam,Off-Peak,False,Shoulder
2024-01-11 01:00:00,1,Thursday,January,False,False,24.1,95,51,2.9,247,192,53,No Jam,Peak,False,Peak
2024-01-11 02:00:00,2,Thursday,January,False,False,23.7,96,3,6.8,217,171,45,No Jam,Shoulder,False,Shoulder
2024-01-11 03:00:00,3,Thursday,January,False,False,23.8,96,3,7.9,110,78,31,No Jam,Off-Peak,False,Off-Peak
2024-01-11 04:00:00,4,Thursday,January,False,False,23.6,97,2,6.7,244,183,60,No Jam,Peak,False,Peak
2024-01-11 05:00:00,5,Thursday,January,False,False,23.6,97,3,7.6,189,148,40,No Jam,Shoulder,False,Shoulder
2024-01-11 06:00:00,6,Thursday,January,False,False,23.7,97,2,9.4,219,166,52,No Jam,Shoulder,False,Shoulder
2024-01-11 07:00:00,7,Thursday,January,False,False,23.7,97,2,7.9,111,84,25,No Jam,Off-Peak,False,Off-Peak
2024-01-11 08:00:00,8,Thursday,January,False,False,24.1,97,1,9.7,138,97,38,No Jam,Off-Peak,False,Off-Peak
2024-01-11 09:00:00,9,Thursday,January,False,False,26.1,89,3,12.4,137,104,31,No Jam,Off-Peak,False,Off-Peak
2024-01-11 10:00:00,10,Thursday,January,False,False,27.7,86,3,11.3,208,149,57,No Jam,Shoulder,False,Shoulder
2024-01-11 11:00:00,11,Thursday,January,False,False,29.1,79,3,14.7,278,207,69,No Jam,Peak,False,Peak
2024-01-11 12:00:00,12,Thursday,January,False,False,29.9,72,3,18.2,157,112,43,No Jam,Shoulder,False,Shoulder
2024-01-11 13:00:00,13,Thursday,January,False,False,28.8,74,53,17.4,150,102,46,No Jam,Shoulder,False,Shoulder
2024-01-11 14:00:00,14,Thursday,January,False,False,29.8,73,51,15.9,295,228,65,No Jam,Peak,False,Peak
2024-01-11 15:00:00,15,Thursday,January,False,False,30.1,71,3,16.8,88,64,21,No Jam,Shoulder,False,Off-Peak
2024-01-11 16:00:00,16,Thursday,January,False,False,29.6,70,51,13.0,317,236,78,No Jam,Shoulder,False,Peak
2024-01-11 17:00:00,17,Thursday,January,False,False,29.5,73,53,9.4,239,178,58,No Jam,Shoulder,False,Shoulder
2024-01-11 18:00:00,18,Thursday,January,False,False,28.3,77,51,11.5,253,186,64,No Jam,Peak,False,Peak
2024-01-11 19:00:00,19,Thursday,January,False,False,26.3,89,63,2.1,219,166,50,No Jam,Shoulder,False,Shoulder
2024-01-11 20:00:00,20,Thursday,January,False,False,25.7,92,3,3.4,159,108,48,No Jam,Shoulder,False,Shoulder
2024-01-11 21:00:00,21,Thursday,January,False,False,25.8,94,51,2.9,145,107,34,No Jam,Off-Peak,False,Off-Peak
2024-01-11 22:00:00,22,Thursday,January,False,False,26.2,91,3,1.3,183,126,54,No Jam,Shoulder,False,Shoulder
2024-01-11 23:00:00,23,Thursday,January,False,False,25.0,94,3,4.6,200,140,57,No Jam,Shoulder,False,Shoulder
2024-01-12 00:00:00,0,Friday,January,False,False,25.1,92,3,8.6,150,113,37,No Jam,Shoulder,False,Shoulder
2024-01-12 01:00:00,1,Friday,January,False,False,24.8,93,3,11.2,163,131,32,No Jam,Shoulder,False,Shoulder
2024-01-12 02:00:00,2,Friday,January,False,False,24.6,94,3,10.1,123,89,34,No Jam,Off-Peak,False,Off-Peak
2024-01-12 03:00:00,3,Friday,January,False,False,24.5,94,3,9.7,90,67,23,No Jam,Off-Peak,False,Off-Peak
2024-01-12 04:00:00,4,Friday,January,False,False,24.3,95,3,9.5,212,173,38,No Jam,Shoulder,False,Peak
2024-01-12 05:00:00,5,Friday,January,False,False,24.4,94,3,11.0,201,153,47,No Jam,Shoulder,False,Shoulder
2024-01-12 06:00:00,6,Friday,January,False,False,24.3,93,3,11.2,226,181,44,No Jam,Peak,False,Peak
2024-01-12 07:00:00,7,Friday,January,False,False,24.1,94,3,10.1,193,146,46,No Jam,Shoulder,False,Shoulder
2024-01-12 08:00:00,8,Friday,January,False,False,24.2,94,3,11.5,105,70,34,No Jam,Off-Peak,False,Off-Peak
2024-01-12 09:00:00,9,Friday,January,False,False,26.5,91,3,13.3,151,113,36,No Jam,Shoulder,False,Shoulder
2024-01-12 10:00:00,10,Friday,January,False,False,26.7,87,51,12.4,202,158,43,No Jam,Shoulder,False,Shoulder
2024-01-12 11:00:00,11,Friday,January,False,False,27.2,84,51,10.8,159,132,26,No Jam,Shoulder,False,Shoulder
2024-01-12 12:00:00,12,Friday,January,False,False,27.7,84,3,9.4,97,69,26,No Jam,Off-Peak,False,Off-Peak
2024-01-12 13:00:00,13,Friday,January,False,False,27.8,77,51,13.4,163,117,44,No Jam,Shoulder,False,Shoulder
2024-01-12 14:00:00,14,Friday,January,False,False,28.6,74,3,9.6,126,100,24,No Jam,Shoulder,False,Shoulder
2024-01-12 15:00:00,15,Friday,January,False,False,29.4,71,3,15.6,227,175,50,No Jam,Peak,False,Peak
2024-01-12 16:00:00,16,Friday,January,False,False,29.5,67,51,13.8,165,127,36,No Jam,Shoulder,False,Shoulder
2024-01-12 17:00:00,17,Friday,January,False,False,28.8,70,3,12.8,222,167,53,No Jam,Peak,False,Peak
2024-01-12 18:00:00,18,Friday,January,False,False,28.2,76,3,12.0,101,74,25,No Jam,Off-Peak,False,Off-Peak
2024-01-12 19:00:00,19,Friday,January,False,False,27.6,78,3,10.1,93,71,20,No Jam,Off-Peak,False,Off-Peak
2024-01-12 20:00:00,20,Friday,January,False,False,26.9,83,3,6.1,154,119,33,No Jam,Shoulder,False,Shoulder
2024-01-12 21:00:00,21,Friday,January,False,False,26.2,88,51,7.0,309,231,76,No Jam,Peak,False,Peak
2024-01-12 22:00:00,22,Friday,January,False,False,25.8,88,3,8.8,210,157,51,No Jam,Peak,False,Peak
2024-01-12 23:00:00,23,Friday,January,False,False,25.2,89,3,5.6,176,129,44,No Jam,Shoulder,False,Shoulder
2024-01-13 00:00:00,0,Saturday,January,True,False,24.1,93,3,6.6,929,721,204,No Jam,Off-Peak,False,Peak
2024-01-13 01:00:00,1,Saturday,January,True,False,24.3,93,3,4.8,422,277,138,No Jam,Off-Peak,False,Off-Peak
2024-01-13 02:00:00,2,Saturday,January,True,False,24.4,93,3,7.3,256,184,66,No Jam,Off-Peak,False,Off-Peak
2024-01-13 03:00:00,3,Saturday,January,True,False,24.2,94,3,7.4,823,597,220,No Jam,Peak,False,Peak
2024-01-13 04:00:00,4,Saturday,January,True,False,24.2,93,3,9.7,557,431,121,No Jam,Shoulder,False,Shoulder
2024-01-13 05:00:00,5,Saturday,January,True,False,23.9,94,3,9.3,887,684,198,No Jam,Peak,False,Peak
2024-01-13 06:00:00,6,Saturday,January,True,False,23.6,94,3,10.7,650,487,158,No Jam,Shoulder,False,Shoulder
2024-01-13 07:00:00,7,Saturday,January,True,False,23.5,94,3,11.2,593,406,181,No Jam,Shoulder,False,Shoulder
2024-01-13 08:00:00,8,Saturday,January,True,False,23.8,92,3,12.2,807,593,208,No Jam,Peak,False,Peak
2024-01-13 09:00:00,9,Saturday,January,True,False,25.5,95,3,9.9,339,204,129,No Jam,Off-Peak,False,Off-Peak
2024-01-13 10:00:00,10,Saturday,January,True,False,26.2,91,3,12.5,944,705,233,No Jam,Peak,False,Peak
2024-01-13 11:00:00,11,Saturday,January,True,False,27.4,86,3,11.1,548,403,138,No Jam,Shoulder,False,Shoulder
2024-01-13 12:00:00,12,Saturday,January,True,False,29.4,70,3,11.5,466,365,94,No Jam,Shoulder,False,Shoulder
2024-01-13 13:00:00,13,Saturday,January,True,False,30.3,60,51,13.9,642,477,159,No Jam,Shoulder,False,Shoulder
2024-01-13 14:00:00,14,Saturday,January,True,False,30.4,60,51,13.9,644,482,154,No Jam,Shoulder,False,Shoulder
2024-01-13 15:00:00,15,Saturday,January,True,False,30.0,62,51,14.7,795,621,168,No Jam,Shoulder,False,Shoulder
2024-01-13 16:00:00,16,Saturday,January,True,False,29.6,65,3,14.5,558,445,105,No Jam,Shoulder,False,Shoulder
2024-01-13 17:00:00,17,Saturday,January,True,False,29.0,67,3,14.0,424,296,122,No Jam,Off-Peak,False,Off-Peak
2024-01-13 18:00:00,18,Saturday,January,True,False,27.5,76,3,11.2,702,498,197,No Jam,Shoulder,False,Shoulder
2024-01-13 19:00:00,19,Saturday,January,True,False,27.0,80,3,8.0,637,450,180,No Jam,Shoulder,False,Shoulder
2024-01-13 20:00:00,20,Saturday,January,True,False,26.3,82,3,9.8,445,350,88,No Jam,Shoulder,False,Shoulder
2024-01-13 21:00:00,21,Saturday,January,True,False,26.2,86,3,6.1,356,282,68,No Jam,Off-Peak,False,Off-Peak
2024-01-13 22:00:00,22,Saturday,January,True,False,25.8,88,3,4.8,258,192,59,No Jam,Off-Peak,False,Off-Peak
2024-01-13 23:00:00,23,Saturday,January,True,False,25.7,89,3,6.4,832,620,203,No Jam,Peak,False,Peak
2024-01-14 00:00:00,0,Sunday,January,True,False,25.5,90,3,5.9,1159,860,293,No Jam,Peak,False,Peak
2024-01-14 01:00:00,1,Sunday,January,True,False,25.5,89,3,8.6,976,730,241,No Jam,Peak,False,Peak
2024-01-14 02:00:00,2,Sunday,January,True,False,25.0,89,3,10.6,761,544,212,No Jam,Shoulder,False,Shoulder
2024-01-14 03:00:00,3,Sunday,January,True,False,24.9,87,3,12.8,938,686,247,No Jam,Peak,False,Peak
2024-01-14 04:00:00,4,Sunday,January,True,False,24.5,87,3,14.1,606,400,201,No Jam,Shoulder,False,Shoulder
2024-01-14 05:00:00,5,Sunday,January,True,False,24.4,87,3,12.6,244,180,59,No Jam,Off-Peak,False,Off-Peak
2024-01-14 06:00:00,6,Sunday,January,True,False,24.3,88,3,10.8,391,292,93,No Jam,Off-Peak,False,Off-Peak
2024-01-14 07:00:00,7,Sunday,January,True,False,24.1,88,3,11.6,706,481,220,No Jam,Shoulder,False,Shoulder
2024-01-14 08:00:00,8,Sunday,January,True,False,24.3,88,3,10.9,603,477,118,No Jam,Shoulder,False,Shoulder
2024-01-14 09:00:00,9,Sunday,January,True,False,25.7,89,3,11.6,811,601,201,No Jam,Shoulder,False,Shoulder
2024-01-14 10:00:00,10,Sunday,January,True,False,27.1,84,3,13.0,586,380,200,No Jam,Shoulder,False,Shoulder
2024-01-14 11:00:00,11,Sunday,January,True,False,28.5,75,51,13.5,625,510,108,No Jam,Shoulder,False,Shoulder
2024-01-14 12:00:00,12,Sunday,January,True,False,28.4,72,3,14.8,679,464,209,No Jam,Shoulder,False,Shoulder
2024-01-14 13:00:00,13,Sunday,January,True,False,28.1,76,53,13.6,683,530,146,No Jam,Shoulder,False,Shoulder
2024-01-14 14:00:00,14,Sunday,January,True,False,28.6,74,55,13.8,450,272,172,No Jam,Off-Peak,False,Off-Peak
2024-01-14 15:00:00,15,Sunday,January,True,False,29.0,66,51,16.1,869,682,180,No Jam,Peak,False,Peak
2024-01-14 16:00:00,16,Sunday,January,True,False,28.7,65,2,15.8,369,236,125,No Jam,Off-Peak,False,Off-Peak
2024-01-14 17:00:00,17,Sunday,January,True,False,28.9,67,1,13.5,480,379,95,No Jam,Off-Peak,False,Off-Peak
2024-01-14 18:00:00,18,Sunday,January,True,False,28.6,73,0,12.5,638,452,179,No Jam,Shoulder,False,Shoulder
2024-01-14 19:00:00,19,Sunday,January,True,False,27.8,77,1,7.5,523,417,95,No Jam,Off-Peak,False,Off-Peak
2024-01-14 20:00:00,20,Sunday,January,True,False,26.8,79,3,5.6,800,564,226,No Jam,Shoulder,False,Shoulder
2024-01-14 21:00:00,21,Sunday,January,True,False,26.5,91,51,4.3,599,402,188,No Jam,Shoulder,False,Shoulder
2024-01-14 22:00:00,22,Sunday,January,True,False,26.3,90,51,7.8,831,653,167,No Jam,Shoulder,False,Peak
2024-01-14 23:00:00,23,Sunday,January,True,False,25.7,87,3,10.5,936,752,172,No Jam,Peak,False,Peak
2024-01-15 00:00:00,0,Monday,January,False,False,25.0,88,3,12.6,662,527,135,No Jam,Shoulder,False,Shoulder
2024-01-15 01:00:00,1,Monday,January,False,False,24.4,89,3,10.7,272,204,66,No Jam,Off-Peak,False,Off-Peak
2024-01-15 02:00:00,2,Monday,January,False,False,24.1,90,3,11.8,360,266,92,No Jam,Off-Peak,False,Off-Peak
2024-01-15 03:00:00,3,Monday,January,False,False,23.8,91,3,11.6,535,419,114,No Jam,Shoulder,False,Shoulder
2024-01-15 04:00:00,4,Monday,January,False,False,23.6,91,3,11.1,876,716,157,No Jam,Peak,False,Peak
2024-01-15 05:00:00,5,Monday,January,False,False,23.5,91,3,10.8,307,234,71,No Jam,Off-Peak,False,Off-Peak
2024-01-15 06:00:00,6,Monday,January,False,False,23.2,92,3,9.7,408,309,97,No Jam,Shoulder,False,Shoulder
2024-01-15 07:00:00,7,Monday,January,False,False,23.1,93,3,8.5,325,269,54,No Jam,Off-Peak,False,Off-Peak
2024-01-15 08:00:00,8,Monday,January,False,False,23.6,91,3,9.7,522,401,119,No Jam,Shoulder,False,Shoulder
2024-01-15 09:00:00,9,Monday,January,False,False,25.7,94,55,7.4,929,747,179,No Jam,Peak,False,Peak
2024-01-15 10:00:00,10,Monday,January,False,False,26.5,90,53,7.6,677,549,124,No Jam,Shoulder,False,Peak
2024-01-15 11:00:00,11,Monday,January,False,False,26.1,91,61,10.5,658,546,110,No Jam,Shoulder,False,Shoulder
2024-01-15 12:00:00,12,Monday,January,False,False,26.1,88,63,7.9,646,502,142,No Jam,Shoulder,False,Shoulder
2024-01-15 13:00:00,13,Monday,January,False,False,27.4,86,53,7.2,803,646,155,No Jam,Peak,False,Peak
2024-01-15 14:00:00,14,Monday,January,False,False,27.3,86,53,10.0,564,466,96,No Jam,Shoulder,False,Shoulder
2024-01-15 15:00:00,15,Monday,January,False,False,27.4,84,51,5.9,457,374,81,No Jam,Shoulder,False,Shoulder
2024-01-15 16:00:00,16,Monday,January,False,False,28.2,80,51,8.8,621,491,127,No Jam,Shoulder,False,Shoulder
2024-01-15 17:00:00,17,Monday,January,False,False,26.7,86,63,10.3,336,248,85,No Jam,Off-Peak,False,Off-Peak
2024-01-15 18:00:00,18,Monday,January,False,False,26.4,89,3,11.3,372,303,65,No Jam,Off-Peak,False,Off-Peak
2024-01-15 19:00:00,19,Monday,January,False,False,26.1,90,3,11.0,415,333,78,No Jam,Shoulder,False,Shoulder
2024-01-15 20:00:00,20,Monday,January,False,False,25.7,91,55,12.1,409,316,89,No Jam,Shoulder,False,Shoulder
2024-01-15 21:00:00,21,Monday,January,False,False,25.3,93,61,13.4,957,783,170,No Jam,Peak,False,Peak
2024-01-15 22:00:00,22,Monday,January,False,False,25.2,93,51,8.7,623,493,126,No Jam,Shoulder,False,Shoulder
2024-01-15 23:00:00,23,Monday,January,False,False,25.1,93,51,12.9,1349,1077,268,No Jam,Peak,False,Peak
2024-01-16 00:00:00,0,Tuesday,January,False,False,24.9,95,51,12.4,351,263,85,No Jam,Off-Peak,False,Off-Peak
2024-01-16 01:00:00,1,Tuesday,January,False,False,24.8,95,51,10.3,920,680,232,No Jam,Peak,False,Peak
2024-01-16 02:00:00,2,Tuesday,January,False,False,24.6,96,51,10.4,789,628,155,No Jam,Shoulder,False,Shoulder
2024-01-16 03:00:00,3,Tuesday,January,False,False,24.5,96,3,8.1,424,289,128,No Jam,Off-Peak,False,Off-Peak
2024-01-16 04:00:00,4,Tuesday,January,False,False,24.3,97,51,8.9,577,433,139,No Jam,Shoulder,False,Shoulder
2024-01-16 05:00:00,5,Tuesday,January,False,False,24.2,97,51,6.5,373,277,91,No Jam,Off-Peak,False,Off-Peak
2024-01-16 06:00:00,6,Tuesday,January,False,False,24.2,96,51,7.5,322,237,79,No Jam,Off-Peak,False,Off-Peak
2024-01-16 07:00:00,7,Tuesday,January,False,False,24.0,96,51,7.3,564,395,163,No Jam,Shoulder,False,Shoulder
2024-01-16 08:00:00,8,Tuesday,January,False,False,24.2,95,51,7.7,855,622,226,No Jam,Shoulder,False,Peak
2024-01-16 09:00:00,9,Tuesday,January,False,False,24.5,95,63,16.8,333,244,84,No Jam,Off-Peak,False,Off-Peak
2024-01-16 10:00:00,10,Tuesday,January,False,False,24.5,94,63,16.8,843,645,192,No Jam,Peak,False,Peak
2024-01-16 11:00:00,11,Tuesday,January,False,False,24.7,94,63,16.2,588,408,174,No Jam,Peak,False,Shoulder
2024-01-16 12:00:00,12,Tuesday,January,False,False,24.9,94,61,12.3,757,582,169,No Jam,Shoulder,False,Shoulder
2024-01-16 13:00:00,13,Tuesday,January,False,False,25.1,93,53,12.0,996,796,194,No Jam,Peak,False,Peak
2024-01-16 14:00:00,14,Tuesday,January,False,False,25.9,90,53,14.6,698,530,161,No Jam,Shoulder,False,Shoulder
2024-01-16 15:00:00,15,Tuesday,January,False,False,27.5,84,53,13.3,1084,819,257,No Jam,Shoulder,False,Peak
2024-01-16 16:00:00,16,Tuesday,January,False,False,28.1,78,51,16.2,508,364,135,No Jam,Shoulder,False,Shoulder
2024-01-16 17:00:00,17,Tuesday,January,False,False,28.0,78,3,14.3,769,591,171,No Jam,Shoulder,False,Shoulder
2024-01-16 18:00:00,18,Tuesday,January,False,False,27.7,79,3,16.9,479,366,106,No Jam,Shoulder,False,Off-Peak
2024-01-16 19:00:00,19,Tuesday,January,False,False,26.4,86,3,13.8,590,414,168,No Jam,Shoulder,False,Shoulder
2024-01-16 20:00:00,20,Tuesday,January,False,False,26.1,86,3,13.3,635,478,150,No Jam,Shoulder,False,Shoulder
2024-01-16 21:00:00,21,Tuesday,January,False,False,25.4,93,53,14.0,743,581,154,No Jam,Shoulder,False,Shoulder
2024-01-16 22:00:00,22,Tuesday,January,False,False,25.4,93,51,13.6,658,460,189,No Jam,Shoulder,False,Shoulder
2024-01-16 23:00:00,23,Tuesday,January,False,False,25.3,92,51,17.6,1051,816,225,No Jam,Peak,False,Peak
2024-01-17 00:00:00,0,Wednesday,January,False,False,25.0,93,51,16.6,521,369,148,No Jam,Off-Peak,False,Off-Peak
2024-01-17 01:00:00,1,Wednesday,January,False,False,24.9,92,3,17.1,586,453,128,No Jam,Peak,False,Shoulder
2024-01-17 02:00:00,2,Wednesday,January,False,False,24.6,93,3,15.0,955,729,220,No Jam,Peak,False,Peak
2024-01-17 03:00:00,3,Wednesday,January,False,False,24.5,93,3,15.1,865,667,190,No Jam,Peak,False,Peak
2024-01-17 04:00:00,4,Wednesday,January,False,False,24.3,93,3,13.4,579,430,142,No Jam,Peak,False,Shoulder
2024-01-17 05:00:00,5,Wednesday,January,False,False,24.1,94,3,12.8,385,273,107,No Jam,Off-Peak,False,Off-Peak
2024-01-17 06:00:00,6,Wednesday,January,False,False,23.9,94,3,11.3,642,506,131,No Jam,Shoulder,False,Shoulder
2024-01-17 07:00:00,7,Wednesday,January,False,False,23.7,95,2,9.8,512,363,143,No Jam,Shoulder,False,Off-Peak
2024-01-17 08:00:00,8,Wednesday,January,False,False,23.9,95,3,9.0,962,728,228,No Jam,Peak,False,Peak
2024-01-17 09:00:00,9,Wednesday,January,False,False,26.2,91,51,16.8,353,254,94,No Jam,Off-Peak,False,Off-Peak
2024-01-17 10:00:00,10,Wednesday,January,False,False,27.1,88,51,14.1,1112,824,282,No Jam,Peak,False,Peak
2024-01-17 11:00:00,11,Wednesday,January,False,False,26.4,87,65,13.6,791,600,184,No Jam,Shoulder,False,Shoulder
2024-01-17 12:00:00,12,Wednesday,January,False,False,26.5,84,61,15.9,686,541,139,No Jam,Shoulder,False,Shoulder
2024-01-17 13:00:00,13,Wednesday,January,False,False,25.7,89,63,16.8,594,435,153,No Jam,Shoulder,False,Shoulder
2024-01-17 14:00:00,14,Wednesday,January,False,False,25.3,91,63,14.0,672,482,182,No Jam,Shoulder,False,Shoulder
2024-01-17 15:00:00,15,Wednesday,January,False,False,26.1,88,53,15.1,696,484,203,No Jam,Shoulder,False,Shoulder
2024-01-17 16:00:00,16,Wednesday,January,False,False,26.1,90,53,12.8,695,549,140,No Jam,Shoulder,False,Shoulder
2024-01-17 17:00:00,17,Wednesday,January,False,False,26.5,88,51,11.1,672,521,144,No Jam,Shoulder,False,Shoulder
2024-01-17 18:00:00,18,Wednesday,January,False,False,26.2,88,55,13.6,704,535,163,No Jam,Shoulder,False,Shoulder
2024-01-17 19:00:00,19,Wednesday,January,False,False,25.6,90,51,13.3,651,496,148,No Jam,Shoulder,False,Shoulder
2024-01-17 20:00:00,20,Wednesday,January,False,False,25.2,92,3,11.8,492,373,112,No Jam,Off-Peak,False,Off-Peak
2024-01-17 21:00:00,21,Wednesday,January,False,False,25.6,91,3,13.9,842,576,258,No Jam,Peak,False,Peak
2024-01-17 22:00:00,22,Wednesday,January,False,False,25.1,93,3,11.8,377,254,115,No Jam,Off-Peak,False,Off-Peak
2024-01-17 23:00:00,23,Wednesday,January,False,False,25.0,93,3,11.4,910,692,210,No Jam,Peak,False,Peak
2024-01-18 00:00:00,0,Thursday,January,False,False,24.6,94,61,11.3,666,519,142,No Jam,Off-Peak,False,Shoulder
2024-01-18 01:00:00,1,Thursday,January,False,False,24.4,95,63,9.5,468,313,149,No Jam,Off-Peak,False,Off-Peak
2024-01-18 02:00:00,2,Thursday,January,False,False,24.4,94,3,11.9,464,352,106,No Jam,Off-Peak,False,Off-Peak
2024-01-18 03:00:00,3,Thursday,January,False,False,24.3,95,3,11.0,770,559,204,No Jam,Off-Peak,False,Shoulder
2024-01-18 04:00:00,4,Thursday,January,False,False,24.1,96,3,11.6,726,509,210,No Jam,Shoulder,False,Shoulder
2024-01-18 05:00:00,5,Thursday,January,False,False,24.0,96,3,9.0,426,276,142,No Jam,Off-Peak,False,Off-Peak
2024-01-18 06:00:00,6,Thursday,January,False,False,24.0,95,3,9.1,474,313,154,No Jam,Shoulder,False,Shoulder
2024-01-18 07:00:00,7,Thursday,January,False,False,23.8,95,3,8.1,732,549,176,No Jam,Shoulder,False,Shoulder
2024-01-18 08:00:00,8,Thursday,January,False,False,24.1,94,3,8.2,874,638,229,No Jam,Peak,False,Peak
2024-01-18 09:00:00,9,Thursday,January,False,False,25.9,89,3,13.3,285,192,86,No Jam,Off-Peak,False,Off-Peak
2024-01-18 10:00:00,10,Thursday,January,False,False,26.8,85,3,13.9,462,341,115,No Jam,Off-Peak,False,Off-Peak
2024-01-18 11:00:00,11,Thursday,January,False,False,27.5,84,51,12.7,889,652,230,No Jam,Peak,False,Peak
2024-01-18 12:00:00,12,Thursday,January,False,False,28.9,76,51,17.7,267,190,70,No Jam,Off-Peak,False,Off-Peak
2024-01-18 13:00:00,13,Thursday,January,False,False,28.8,74,51,13.7,533,370,155,No Jam,Shoulder,False,Shoulder
